,Unnamed: 0,addressType,basementArea,caseUrl,energyLabel,housingArea,lotArea,monthlyExpense,numberOfFloors,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,yearBuilt,municipalityCode,numberOfBuildings,zipCode,municipality,latitude,longitude,basement,lot
119,119,full year plot,0.0,https://www.danbolig.dk?propertyid=2880000128&brokerid=288,,,615.0,137,,,244.0,150000,0.0,,706,1,8544,Syddjurs,56.385307,10.218636,0,1
120,120,terraced house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=107919&shopno=102761&fromsite=boligsiden&csref=boligsiden,a2015,116.0,375.0,2531,1.0,3.0,19353.0,2245000,0.0,2019.0,316,1,4520,Holbæk,55.717285,11.451346,0,1
121,121,terraced house,0.0,https://www.danbolig.dk?propertyid=0140000722&brokerid=014,,126.0,243.0,3030,2.0,5.0,26151.0,3295000,0.0,2022.0,316,1,4300,Holbæk,55.708057,11.721597,0,1
122,122,villa,0.0,https://www.danbolig.dk?propertyid=0950000366&brokerid=095,c,114.0,927.0,2731,1.0,4.0,19069.0,2295000,0.0,1968.0,630,1,7100,Vejle,55.717964,9.571266,0,1
123,123,villa,0.0,https://www.danbolig.dk?propertyid=1770000173&brokerid=177,d,151.0,1013.0,3667,1.0,5.0,31623.0,4775000,0.0,1964.0,269,1,2680,Solrød,55.52337,12.214848,0,1
124,124,villa,0.0,http://www.lilienhoff.dk/redirect.htm?mgl=1976&sag=10000454,a2015,198.0,1300.0,2601,1.0,5.0,20177.0,3995000,0.0,2021.0,410,1,5464,Middelfart,55.494617,9.9716015,0,1
125,125,villa,64.0,https://www.place2live.dk/redirect/?caseno=12160000929,e,129.0,1767.0,4360,3.0,6.0,41883.0,7250000,0.0,1924.0,219,1,3400,Hillerød,55.966114,12.28719,1,1
126,126,villa,110.0,https://www.danbolig.dk?propertyid=2840000162&brokerid=284,e,130.0,1925.0,2714,1.0,5.0,9741.0,1695000,0.0,1964.0,330,1,4200,Slagelse,55.448357,11.3167515,1,1
127,127,villa,128.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=503956&shopno=270116&fromsite=boligsiden&csref=boligsiden,e,221.0,738.0,9306,3.0,7.0,78446.0,21000000,0.0,1932.0,147,1,2000,Frederiksberg,55.675987,12.508492,1,1
128,128,condo,0.0,https://home.dk/sag/7140002605,a2015,101.0,0.0,2950,1.0,4.0,31663.0,3198000,0.0,2019.0,561,1,6700,Esbjerg,55.470524,8.447264,0,0
129,129,villa,0.0,https://njordbolig.dk/redirect/?caseno=0900000168,b,165.0,1197.0,3595,1.0,5.0,22558.0,3995000,0.0,2007.0,250,1,4050,Frederikssund,55.743504,11.973742,0,1
130,130,condo,0.0,https://www.gravelstone.dk/redirect/?caseno=13060000368,e,112.0,0.0,3432,1.0,4.0,35268.0,3950000,0.0,1902.0,751,1,8200,Aarhus,56.17399,10.215179,0,0
131,131,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=JH22132&shopno=270212&fromsite=boligsiden&csref=boligsiden,a2015,99.0,0.0,3876,7.0,4.0,62576.0,6195000,0.0,2019.0,101,1,2450,København,55.646454,12.548184,0,0
132,132,villa,0.0,https://www.danbolig.dk?propertyid=0290000090&brokerid=029,c,141.0,910.0,5426,1.0,5.0,40782.0,5995000,0.0,1967.0,190,1,3500,Furesø,55.780758,12.353532,0,1
133,133,villa,92.0,https://www.bernstorffestate.dk/redirect/?caseno=36510000172,d,156.0,1310.0,7982,3.0,5.0,53506.0,9995000,0.0,1927.0,230,1,2840,Rudersdal,55.816994,12.469813,1,1
134,134,condo,0.0,https://home.dk/sag/8030002170,a2015,47.0,0.0,1253,1.0,1.0,38191.0,1795000,0.0,2020.0,851,1,9000,Aalborg,57.048573,9.937253,0,0
135,135,condo,0.0,https://www.danbolig.dk?propertyid=3010000144&brokerid=301,a2010,92.0,0.0,2855,5.0,3.0,39076.0,3595000,0.0,2017.0,265,1,4000,Roskilde,55.649372,12.1359625,0,0
136,136,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=15700152&shopno=270231&fromsite=boligsiden&csref=boligsiden,c,189.0,767.0,4701,1.0,6.0,32778.0,6195000,0.0,2008.0,240,1,3650,Egedal,55.787853,12.147612,0,1
137,137,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=11027&shopno=102147&fromsite=boligsiden&csref=boligsiden,c,100.0,803.0,2056,1.0,3.0,17055.0,1795000,0.0,1972.0,730,1,8930,Randers,56.480034,10.048526,0,1
138,138,villa,110.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R701&sagsnr=701-5661,c,180.0,822.0,5477,1.0,4.0,37307.0,7495000,0.0,1988.0,630,1,7120,Vejle,55.712063,9.620718,1,1
139,139,villa,0.0,https://www.danbolig.dk?propertyid=1870000064&brokerid=187,c,139.0,820.0,1498,2.0,4.0,9028.0,1295000,0.0,1929.0,575,1,6630,Vejen,55.35556,9.199455,0,1
140,140,condo,0.0,https://www.edc.dk/sag/?sagsnr=23004928,d,50.0,0.0,1814,5.0,2.0,53900.0,2695000,0.0,1901.0,101,1,2300,København,55.664318,12.60478,0,0
141,141,villa,0.0,https://www.lokalbolig.dk/?sag=48-X0001415,c,132.0,930.0,2301,1.0,5.0,11408.0,1645000,0.0,1965.0,791,1,8800,Viborg,56.444656,9.376593,0,1
142,142,villa,0.0,https://home.dk/sag/7260000683,c,174.0,5071.0,2326,2.0,4.0,8034.0,1398000,0.0,1943.0,573,1,6830,Varde,55.7392,8.392953,0,1
143,143,villa,0.0,https://www.danbolig.dk?propertyid=0600000198&brokerid=060,d,140.0,800.0,6578,1.0,6.0,56880.0,8495000,0.0,1964.0,230,1,2950,Rudersdal,55.839375,12.536983,0,1
144,144,cooperative,0.0,https://home.dk/sag/6400000400,c,51.0,9804.0,3211,2.0,2.0,11091.0,565631,0.0,2004.0,751,1,8381,Aarhus,56.18392,10.112118,0,1
145,145,holiday house,0.0,https://www.brikk.dk/ejendom/granvej-13-7600-struer/,,93.0,971.0,1415,1.0,4.0,24941.0,2650000,0.0,1985.0,671,1,7600,Struer,56.54447,8.536581,0,1
146,146,terraced house,0.0,https://home.dk/sag/1040000997,c,121.0,358.0,4270,2.0,4.0,29519.0,3495000,0.0,1968.0,167,1,2650,Hvidovre,55.620255,12.476359,0,1
147,147,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=1411694&shopno=260126&fromsite=boligsiden&csref=boligsiden,b,93.0,0.0,3427,1.0,3.0,47258.0,4395000,0.0,2007.0,101,1,2300,København,55.63433,12.578769,0,0
148,148,holiday house,0.0,https://www.danbolig.dk?propertyid=4900000075&brokerid=490,,45.0,500.0,1259,1.0,3.0,26622.0,1395000,0.0,1973.0,169,1,2640,Høje-Taastrup,55.66173,12.200041,0,1
149,149,holiday house,0.0,https://www.litzabolig.dk/detail/2a0831d0-7857-4c07-af84-7f2824cc8f66/rosenly-8-kattinge-4000-roskilde,,50.0,1.0,2894,1.0,2.0,26316.0,1375000,0.0,1960.0,350,1,4000,Lejre,55.67162,12.0066595,0,1
150,150,villa,30.0,https://www.minbolighandel.dk/1/visbolig.aspx?mgl=2323&sagsnr=LN258,e,175.0,752.0,2650,2.0,6.0,18449.0,3450000,0.0,1971.0,751,1,8355,Aarhus,56.040302,10.073537,1,1
151,151,condo,0.0,https://www.edc.dk/sag/?sagsnr=20401552,c,66.0,0.0,2126,1.0,2.0,48409.0,3195000,0.0,1937.0,147,1,2000,Frederiksberg,55.6812,12.508375,0,0
152,152,condo,0.0,https://www.danbolig.dk?propertyid=3190000137&brokerid=319,c,51.0,0.0,2750,5.0,2.0,72549.0,3700000,0.0,1901.0,101,1,1429,København,55.67583,12.598763,0,0
153,153,villa,93.0,https://www.brikk.dk/ejendom/stationsvej-18-7860-spoettrup/,e,93.0,546.0,1431,2.0,5.0,5753.0,825000,0.0,1957.0,779,1,7860,Skive,56.641632,8.808895,1,1
154,154,villa,56.0,https://www.brikk.dk/ejendom/eberlinsvej-6-3400-hilleroed/,g,83.0,591.0,3300,3.0,3.0,37439.0,3845000,0.0,1926.0,219,1,3400,Hillerød,55.933956,12.321357,1,1
155,155,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R321&sagsnr=32122082,d,46.0,0.0,2176,1.0,1.0,29239.0,1345000,0.0,1968.0,151,1,2750,Ballerup,55.734425,12.361078,0,0
156,156,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=T000084&shopno=270270&fromsite=boligsiden&csref=boligsiden,d,62.0,0.0,1469,1.0,3.0,28629.0,1775000,0.0,1890.0,461,1,5000,Odense,55.396366,10.374338,0,0
157,157,villa,0.0,https://www.robinhus.dk/redirect/?caseno=HAN-0000270,f,144.0,2334.0,2417,1.0,4.0,6146.0,885000,0.0,1956.0,326,1,4470,Kalundborg,55.611893,11.301226,0,1
158,158,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=528168&shopno=260141&fromsite=boligsiden&csref=boligsiden,d,114.0,840.0,3467,1.0,4.0,32906.0,3850000,0.0,1962.0,201,1,3540,Allerød,55.845882,12.280928,0,1
159,159,villa,0.0,https://home.dk/sag/2010003100,a2015,155.0,1373.0,4401,1.0,5.0,31581.0,4895000,0.0,2019.0,316,1,4300,Holbæk,55.706264,11.763925,0,1
160,160,villa,26.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=R22039&shopno=260384&fromsite=boligsiden&csref=boligsiden,c,97.0,176.0,3139,3.0,4.0,33159.0,3495000,0.0,1962.0,163,1,2730,Herlev,55.731068,12.449895,1,1
161,161,terraced house,54.0,http://hensrik.dk/koeb-bolig/bolig.aspx?shopId=1941&caseno=RS-22324,c,92.0,476.0,4100,1.0,3.0,43328.0,5000000,0.0,1953.0,265,1,4000,Roskilde,55.649742,12.0880785,1,1
162,162,villa,0.0,https://www.lokalbolig.dk/?sag=33-X0001035,d,149.0,984.0,4560,1.0,5.0,32754.0,4995000,0.0,1969.0,161,1,2600,Glostrup,55.698616,12.410593,0,1
163,163,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=010722&shopno=270077&fromsite=boligsiden&csref=boligsiden,c,197.0,1120.0,2651,1.0,6.0,13292.0,2895000,0.0,2004.0,450,1,5853,Nyborg,55.253254,10.662402,0,1
164,164,condo,0.0,https://www.danbolig.dk?propertyid=184EAA11353&brokerid=184,c,60.0,0.0,2634,1.0,2.0,38250.0,2295000,0.0,1975.0,159,1,2880,Gladsaxe,55.760414,12.457757,0,0
165,165,holiday house,0.0,https://www.robinhus.dk/redirect/?caseno=HAN-0000269,,54.0,902.0,1391,1.0,2.0,22232.0,1295000,0.0,1967.0,326,1,4281,Kalundborg,55.530907,11.109143,0,1
166,166,terraced house,0.0,https://www.edc.dk/sag/?sagsnr=26703682,c,140.0,184.0,2131,2.0,4.0,26892.0,3625000,0.0,1976.0,253,1,2670,Greve,55.58312,12.283609,0,1
167,167,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R134&sagsnr=1343284,c,87.0,0.0,3007,1.0,3.0,59713.0,5195000,0.0,2006.0,101,1,2450,København,55.645996,12.552915,0,0
168,168,terraced house,28.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R116&sagsnr=116-8645,d,130.0,241.0,4717,3.0,5.0,31768.0,4295000,0.0,1939.0,101,1,2500,København,55.65684,12.487603,1,1
169,169,villa,0.0,https://www.lokalbolig.dk/?sag=44-X0000939,d,152.0,703.0,6494,1.0,5.0,92791.0,14995000,0.0,1955.0,157,1,2920,Gentofte,55.75929,12.589445,0,1
170,170,terraced house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=99000009&shopno=270308&fromsite=boligsiden&csref=boligsiden,b,124.0,273.0,3737,2.0,4.0,52458.0,6295000,0.0,2006.0,101,1,2300,København,55.647343,12.58739,0,1
171,171,villa,4.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=108012&shopno=102826&fromsite=boligsiden&csref=boligsiden,d,106.0,1176.0,1408,2.0,3.0,6447.0,745000,0.0,1929.0,360,1,4900,Lolland,54.824287,11.128127,1,1
172,172,villa,2.0,http://www.wernerboliger.dk/sag.aspx?mgl=2804&sagsnr=WB-21209,g,192.0,818.0,2447,3.0,6.0,31774.0,3295000,0.0,1910.0,336,1,4673,Stevns,55.255558,12.374575,1,1
173,173,villa,0.0,https://www.danbolig.dk?propertyid=2910000165&brokerid=291,a2010,222.0,889.0,3016,1.0,5.0,23626.0,5245000,0.0,2016.0,320,1,4690,Faxe,55.321518,11.930342,0,1
174,174,villa,0.0,https://www.brikk.dk/ejendom/dalager-19-3230-graested/,c,157.0,952.0,3407,1.0,6.0,13176.0,2095000,0.0,1972.0,270,1,3230,Gribskov,56.065197,12.293561,0,1
175,175,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R151&sagsnr=151A0022,d,57.0,0.0,2011,1.0,2.0,42018.0,2395000,0.0,1958.0,157,1,2820,Gentofte,55.760906,12.528949,0,0
176,176,condo,0.0,https://www.k-m.dk/redirect/?caseno=33180000210,b,118.0,0.0,6382,1.0,2.0,78390.0,9250000,0.0,2001.0,101,1,2100,København,55.699326,12.59543,0,0
177,177,condo,0.0,https://www.lokalbolig.dk/?sag=15-X0001279,c,152.0,0.0,4670,1.0,5.0,59178.0,8995000,0.0,1888.0,101,1,1651,København,55.67105,12.564659,0,0
178,178,condo,0.0,https://www.danbolig.dk?propertyid=3010000300&brokerid=301,c,71.0,0.0,3333,1.0,3.0,28289.0,2150000,0.0,1962.0,265,1,4000,Roskilde,55.62738,12.092344,0,0
179,179,villa,0.0,https://www.heegaard-bolig.dk/sag.aspx?mgl=1834&sagsnr=HB202240,a2015,180.0,650.0,3826,1.0,5.0,29167.0,5250000,0.0,2022.0,320,1,4690,Faxe,55.31355,11.960236,0,1
180,180,villa,0.0,https://www.edc.dk/sag/?sagsnr=26703548,d,123.0,745.0,2590,2.0,3.0,26861.0,3175000,0.0,1890.0,253,1,2690,Greve,55.572155,12.221316,0,1
181,181,condo,0.0,https://home.dk/sag/1450001485,c,53.0,0.0,2722,1.0,2.0,50849.0,2695000,0.0,1904.0,101,1,2300,København,55.654366,12.613643,0,0
182,182,villa,0.0,https://home.dk/sag/2080001137,d,213.0,784.0,3079,1.0,6.0,16703.0,3495000,0.0,1973.0,330,1,4200,Slagelse,55.414745,11.33417,0,1
183,183,terraced house,0.0,https://home.dk/sag/6210000688,c,106.0,429.0,1700,1.0,4.0,9196.0,995000,0.0,1977.0,791,1,8850,Viborg,56.37164,9.6717415,0,1
184,184,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=228-3428&shopno=260333&fromsite=boligsiden&csref=boligsiden,d,157.0,1046.0,3665,1.0,5.0,24852.0,3995000,0.0,1969.0,253,1,2690,Greve,55.558334,12.25324,0,1
185,185,villa,50.0,https://johnfrandsen.dk/sag/35210000281/krogsgaardsvej-35-hvam-8620-kjellerup/,d,220.0,1051.0,2204,1.0,5.0,6278.0,995000,0.0,1930.0,740,1,8620,Silkeborg,56.3282,9.337153,1,1
186,186,villa,61.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=528053&shopno=260141&fromsite=boligsiden&csref=boligsiden,d,137.0,783.0,3927,3.0,4.0,19878.0,3250000,0.0,1932.0,217,1,3140,Helsingør,56.07212,12.527182,1,1
187,187,villa,0.0,https://www.edc.dk/sag/?sagsnr=83608729,c,140.0,794.0,2097,1.0,5.0,21083.0,2998000,0.0,1967.0,746,1,8660,Skanderborg,56.03451,9.987541,0,1
188,188,villa,0.0,http://www.calundan.dk/Default.aspx?mgl=1383&id=46&sagsnr=080722-1,c,153.0,2017.0,2560,1.0,3.0,6677.0,1095000,0.0,1975.0,813,1,9900,Frederikshavn,57.42594,10.482226,0,1
189,189,villa,12.0,https://home.dk/sag/2020000751,e,174.0,8000.0,2425,1.0,5.0,8779.0,2595000,0.0,1908.0,376,1,4850,Guldborgsund,54.890503,11.975781,1,1
190,190,condo,0.0,https://www.danbolig.dk?propertyid=0520000430&brokerid=052,a2010,80.0,0.0,2038,1.0,3.0,18688.0,1495000,0.0,2008.0,370,1,4700,Næstved,55.25657,11.784555,0,0
191,191,villa,0.0,https://www.danbolig.dk?propertyid=1120000178&brokerid=112,b,131.0,854.0,1891,1.0,4.0,11393.0,1595000,0.0,1979.0,400,1,3720,Bornholm,55.068474,14.908243,0,1
192,192,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=V10007&shopno=260143&fromsite=boligsiden&csref=boligsiden,g,130.0,5980.0,2594,1.0,4.0,3993.0,595000,0.0,1827.0,306,1,4560,Odsherred,55.830704,11.565046,0,1
193,193,holiday house,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R610&sagsnr=610-3977,,130.0,884.0,2466,2.0,4.0,30004.0,3995000,0.0,1920.0,360,1,4983,Lolland,54.738285,11.115876,0,1
194,194,condo,0.0,https://www.edc.dk/sag/?sagsnr=67900529,,67.0,70182.0,3326,2.0,4.0,9706.0,660000,0.0,1987.0,550,1,6792,Tønder,55.08546,8.549585,0,1
195,195,condo,0.0,https://home.dk/sag/1110002382,d,71.0,0.0,2291,1.0,2.0,49225.0,3495000,0.0,1970.0,101,1,1666,København,55.6707,12.546875,0,0
196,196,villa,111.0,https://home.dk/sag/6130001617,c,162.0,635.0,2413,2.0,5.0,18453.0,3995000,0.0,1950.0,621,1,6000,Kolding,55.4973,9.454643,1,1
197,197,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=22232&shopno=270223&fromsite=boligsiden&csref=boligsiden,d,245.0,1621.0,3861,2.0,6.0,18336.0,2975000,0.0,1909.0,265,1,4130,Roskilde,55.53491,12.002053,0,1
198,198,condo,0.0,https://www.brikk.dk/ejendom/groenningen-29e-9800-hjoerring/,d,73.0,0.0,1423,2.0,2.0,11575.0,845000,0.0,1900.0,860,1,9800,Hjørring,57.44998,10.007857,0,0
199,199,villa,0.0,http://www.kjeldskov.dk/sag/sagsnr?MglID=1794&sagID=TN40126,a2015,129.0,277.0,2478,2.0,4.0,32907.0,4245000,0.0,2020.0,269,1,4622,Solrød,55.541138,12.110269,0,1
200,200,villa,0.0,https://www.edc.dk/sag/?sagsnr=92302507,b,162.0,837.0,2022,2.0,4.0,17964.0,2850000,0.0,1986.0,851,1,9230,Aalborg,56.9516,9.893917,0,1
201,201,villa,72.0,https://www.edc.dk/sag/?sagsnr=83608757,d,148.0,828.0,2595,2.0,4.0,10907.0,2249000,0.0,1966.0,746,1,8660,Skanderborg,56.031685,9.893971,1,1
202,202,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R116&sagsnr=116-8640,c,53.0,0.0,3662,1.0,1.0,47075.0,2495000,0.0,1975.0,101,1,2500,København,55.6675,12.515868,0,0
203,203,holiday house,49.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=2322102&shopno=101008&fromsite=boligsiden&csref=boligsiden,,95.0,3260.0,2231,2.0,3.0,60201.0,7495000,0.0,1926.0,260,1,3300,Halsnæs,55.944054,12.026042,1,1
204,204,villa,20.0,https://www.edc.dk/sag/?sagsnr=49304703,g,240.0,4186.0,2466,3.0,7.0,6232.0,1695000,0.0,1930.0,360,1,4930,Lolland,54.764347,11.4582205,1,1
205,205,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=25173922&shopno=240064&fromsite=boligsiden&csref=boligsiden,,87.0,108368.0,4388,1.0,3.0,123043.0,11000000,0.0,1973.0,860,1,9881,Hjørring,57.598854,10.225998,0,1
206,206,terraced house,0.0,http://www.boligone.dk/sag.aspx?mgl=2736&sagsnr=2736-675,c,106.0,173.0,3335,1.0,4.0,16270.0,1745000,0.0,1970.0,370,1,4700,Næstved,55.202225,11.767162,0,1
207,207,holiday house,0.0,https://www.edc.dk/sag/?sagsnr=43003521,,51.0,1231.0,884,1.0,2.0,20957.0,1095000,0.0,1967.0,316,1,4300,Holbæk,55.787636,11.710528,0,1
208,208,villa,0.0,https://www.danbolig.dk?propertyid=1120000192&brokerid=112,e,125.0,828.0,1700,1.0,4.0,9435.0,1295000,0.0,1984.0,400,1,3730,Bornholm,55.073074,15.130042,0,1
209,209,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=2303-953&shopno=270164&fromsite=boligsiden&csref=boligsiden,a2020,96.0,0.0,4128,1.0,3.0,57240.0,5495000,0.0,2018.0,101,1,2300,København,55.666573,12.593551,0,0
210,210,villa,50.0,https://home.dk/sag/6210000689,g,164.0,1000.0,2166,2.0,7.0,6522.0,1275000,0.0,1948.0,791,1,8850,Viborg,56.37837,9.667568,1,1
211,211,villa,0.0,https://www.dkboligteam.dk/sag.aspx?mgl=2854&sagsnr=D2208087,d,124.0,740.0,2155,1.0,4.0,10993.0,1450000,0.0,1962.0,326,1,4281,Kalundborg,55.544125,11.2238035,0,1
212,212,villa,0.0,https://home.dk/sag/6110003437,c,148.0,738.0,2151,2.0,5.0,11570.0,1695000,0.0,1976.0,630,1,7100,Vejle,55.657772,9.495951,0,1
213,213,condo,0.0,https://home.dk/sag/2420000678,d,39.0,0.0,1415,1.0,2.0,16163.0,695000,0.0,1967.0,370,1,4700,Næstved,55.23198,11.743462,0,0
214,214,farm,4.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=980507&shopno=270195&fromsite=boligsiden&csref=boligsiden,f,252.0,121167.0,2381,1.0,9.0,17857.0,4500000,0.0,1928.0,621,1,6040,Kolding,55.556858,9.417903,1,1
215,215,villa,0.0,http://www.boligone.dk/sag.aspx?mgl=2736&sagsnr=2736-677,e,83.0,756.0,1844,1.0,4.0,10102.0,895000,0.0,1952.0,370,1,4160,Næstved,55.312447,11.7487335,0,1
216,216,condo,9.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R340&sagsnr=340-1571,d,70.0,0.0,2518,1.0,1.0,19929.0,1395000,0.0,1971.0,210,1,2980,Fredensborg,55.910847,12.491925,1,0
217,217,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=7201022&shopno=104707&fromsite=boligsiden&csref=boligsiden,d,84.0,315.0,1466,1.0,3.0,8968.0,795000,0.0,1957.0,860,1,9850,Hjørring,57.586926,9.95089,0,1
218,218,holiday house,33.0,https://home.dk/sag/1570001100,,123.0,13535.0,2712,1.0,3.0,37220.0,5395000,0.0,1991.0,270,1,3210,Gribskov,56.09147,12.177351,1,1
219,219,villa,118.0,https://home.dk/sag/2220002224,c,177.0,1197.0,4981,3.0,4.0,32043.0,6995000,0.0,1957.0,187,1,2665,Vallensbæk,55.61864,12.391521,1,1
220,220,villa,1.0,https://www.danbolig.dk?propertyid=2840000196&brokerid=284,e,105.0,474.0,1536,1.0,4.0,16364.0,1895000,0.0,1952.0,330,1,4200,Slagelse,55.45938,11.19837,1,1
221,221,condo,0.0,https://home.dk/sag/6340001743,c,63.0,0.0,1802,4.0,2.0,31714.0,1998000,0.0,1952.0,751,1,8200,Aarhus,56.175632,10.2002125,0,0
222,222,villa,66.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2022020&shopno=270310&fromsite=boligsiden&csref=boligsiden,d,151.0,840.0,2865,2.0,4.0,9863.0,1795000,0.0,1966.0,326,1,4400,Kalundborg,55.688507,11.078872,1,1
223,223,cooperative,0.0,https://www.edc.dk/sag/?sagsnr=97003389,b,106.0,11904.0,3000,1.0,4.0,5561.0,595000,0.0,1983.0,810,1,9700,Brønderslev,57.268333,9.918345,0,1
224,224,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=27912020&shopno=104625&fromsite=boligsiden&csref=boligsiden,d,77.0,0.0,3964,1.0,3.0,38896.0,2995000,0.0,1973.0,155,1,2791,Dragør,55.59272,12.658984,0,0
225,225,villa,59.0,https://www.danbolig.dk?propertyid=1940000137&brokerid=194,g,93.0,888.0,1038,1.0,2.0,4284.0,485000,0.0,1956.0,510,1,6560,Haderslev,55.31113,9.287285,1,1
226,226,condo,2.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=30503394&shopno=104292&fromsite=boligsiden&csref=boligsiden,d,85.0,0.0,4641,1.0,3.0,19941.0,1695000,0.0,1968.0,210,1,3050,Fredensborg,55.958717,12.524862,1,0
227,227,condo,0.0,http://www.bobasic.dk/sag.aspx?mgl=872&sagsnr=872-E658,c,44.0,0.0,1598,1.0,1.0,28409.0,1250000,0.0,1972.0,167,1,2650,Hvidovre,55.66349,12.457255,0,0
228,228,villa,0.0,https://mengbolig.dk/find-din-nye-bolig/mejerivej-18-hesselager-90105,g,133.0,540.0,1520,2.0,4.0,5388.0,695000,0.0,1900.0,479,1,5874,Svendborg,55.16776,10.7317505,0,1
229,229,villa,6.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R701&sagsnr=701-5549,f,174.0,894.0,1664,1.0,4.0,7985.0,1395000,0.0,1949.0,630,1,7321,Vejle,55.768265,9.2439375,1,1
230,230,villa,0.0,https://home.dk/sag/7120000527,e,116.0,2428.0,1404,1.0,4.0,5874.0,748000,0.0,1976.0,561,1,6760,Esbjerg,55.296642,8.835136,0,1
231,231,villa apartment,30.0,https://www.lokalbolig.dk/?sag=44-X0000569,f,144.0,1340.0,5618,1.0,5.0,60815.0,9995000,0.0,1997.0,157,1,2920,Gentofte,55.750256,12.568003,1,1
232,232,holiday house,0.0,https://www.danbolig.dk?propertyid=2040000233&brokerid=204,,75.0,1311.0,1600,1.0,3.0,43167.0,1295000,0.0,2022.0,390,1,4760,Vordingborg,55.052944,11.833238,0,1
233,233,villa,8.0,https://maeglerhuset.dk/redirect.php?sagsnr=007376&mgl=2369,b,209.0,1500.0,2205,2.0,6.0,9705.0,1545000,0.0,1952.0,810,1,9320,Brønderslev,57.1695,10.135021,1,1
234,234,holiday house,0.0,https://www.danbolig.dk?propertyid=2200000119&brokerid=220,,55.0,1208.0,1173,1.0,3.0,19211.0,1095000,0.0,1970.0,376,1,4874,Guldborgsund,54.6022,11.9517,0,1
235,235,holiday house,0.0,https://johnfrandsen.dk/sag/OF2104/kystvejen-183-oster-hurup-9560-hadsund/,,138.0,1434.0,2907,1.0,6.0,22843.0,3495000,0.0,2021.0,846,1,9560,Mariagerfjord,56.776226,10.284335,0,1
236,236,holiday plot,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=N10047&shopno=105694&fromsite=boligsiden&csref=boligsiden,,,1263.0,524,,,313.0,395000,0.0,,306,1,4500,Odsherred,55.953594,11.591472,0,1
